"BehaviorSpace results (NetLogo 6.2.0)"
"FlockingAnalisisRailsBack.nlogo"
"meanFlockmates"
"09/10/2021 14:19:33:263 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-cohere-turn","max-separate-turn","vision","minimum-separation","population","max-align-turn","[step]","mean [count flockmates] of turtles"
"2","3","1.5","3","1","300","5","431","7.84"
"4","3","1.5","3","1","300","5","457","7.3133333333333335"
"3","3","1.5","3","1","300","5","464","8.24"
"2","3","1.5","3","1","300","5","432","7.786666666666667"
"1","3","1.5","3","1","300","5","448","8.273333333333333"
"4","3","1.5","3","1","300","5","458","7.266666666666667"
"3","3","1.5","3","1","300","5","465","8.26"
"2","3","1.5","3","1","300","5","433","7.793333333333333"
"1","3","1.5","3","1","300","5","449","8.24"
"4","3","1.5","3","1","300","5","459","7.16"
"3","3","1.5","3","1","300","5","466","8.3"
"1","3","1.5","3","1","300","5","450","8.213333333333333"
"2","3","1.5","3","1","300","5","434","7.793333333333333"
"4","3","1.5","3","1","300","5","460","7.206666666666667"
"1","3","1.5","3","1","300","5","451","8.086666666666666"
"2","3","1.5","3","1","300","5","435","7.846666666666667"
"4","3","1.5","3","1","300","5","461","7.206666666666667"
"1","3","1.5","3","1","300","5","452","7.973333333333334"
"2","3","1.5","3","1","300","5","436","7.8133333333333335"
"4","3","1.5","3","1","300","5","462","7.066666666666666"
"3","3","1.5","3","1","300","5","467","8.24"
"1","3","1.5","3","1","300","5","453","7.993333333333333"
"2","3","1.5","3","1","300","5","437","7.82"
"4","3","1.5","3","1","300","5","463","7.08"
"1","3","1.5","3","1","300","5","454","7.966666666666667"
"2","3","1.5","3","1","300","5","438","7.92"
"4","3","1.5","3","1","300","5","464","7.113333333333333"
"2","3","1.5","3","1","300","5","439","7.986666666666666"
"1","3","1.5","3","1","300","5","455","7.846666666666667"
"4","3","1.5","3","1","300","5","465","7.18"
"2","3","1.5","3","1","300","5","440","8.026666666666667"
"1","3","1.5","3","1","300","5","456","7.8133333333333335"
"4","3","1.5","3","1","300","5","466","7.213333333333333"
"3","3","1.5","3","1","300","5","468","8.333333333333334"
"2","3","1.5","3","1","300","5","441","8.033333333333333"
"1","3","1.5","3","1","300","5","457","7.84"
"4","3","1.5","3","1","300","5","467","7.2"
"3","3","1.5","3","1","300","5","469","8.3"
"2","3","1.5","3","1","300","5","442","8.033333333333333"
"1","3","1.5","3","1","300","5","458","7.9"
"3","3","1.5","3","1","300","5","470","8.34"
"4","3","1.5","3","1","300","5","468","7.213333333333333"
"2","3","1.5","3","1","300","5","443","8.02"
"1","3","1.5","3","1","300","5","459","7.846666666666667"
"3","3","1.5","3","1","300","5","471","8.353333333333333"
"4","3","1.5","3","1","300","5","469","7.22"
"2","3","1.5","3","1","300","5","444","7.973333333333334"
"1","3","1.5","3","1","300","5","460","7.906666666666666"
"3","3","1.5","3","1","300","5","472","8.346666666666666"
"4","3","1.5","3","1","300","5","470","7.226666666666667"
"2","3","1.5","3","1","300","5","445","7.953333333333333"
"3","3","1.5","3","1","300","5","473","8.3"
"1","3","1.5","3","1","300","5","461","8.066666666666666"
"4","3","1.5","3","1","300","5","471","7.253333333333333"
"3","3","1.5","3","1","300","5","474","8.28"
"2","3","1.5","3","1","300","5","446","7.94"
"1","3","1.5","3","1","300","5","462","8.133333333333333"
"3","3","1.5","3","1","300","5","475","8.246666666666666"
"1","3","1.5","3","1","300","5","463","8.146666666666667"
"3","3","1.5","3","1","300","5","476","8.24"
"1","3","1.5","3","1","300","5","464","8.213333333333333"
"3","3","1.5","3","1","300","5","477","8.193333333333333"
"1","3","1.5","3","1","300","5","465","8.173333333333334"
"4","3","1.5","3","1","300","5","472","7.24"
"2","3","1.5","3","1","300","5","447","7.933333333333334"
"3","3","1.5","3","1","300","5","478","8.073333333333334"
"2","3","1.5","3","1","300","5","448","7.866666666666666"
"4","3","1.5","3","1","300","5","473","7.246666666666667"
"3","3","1.5","3","1","300","5","479","7.96"
"2","3","1.5","3","1","300","5","449","7.793333333333333"
"4","3","1.5","3","1","300","5","474","7.206666666666667"
"3","3","1.5","3","1","300","5","480","7.953333333333333"
"4","3","1.5","3","1","300","5","475","7.246666666666667"
"2","3","1.5","3","1","300","5","450","7.766666666666667"
"3","3","1.5","3","1","300","5","481","7.8933333333333335"
"1","3","1.5","3","1","300","5","466","8.14"
"2","3","1.5","3","1","300","5","451","7.726666666666667"
"4","3","1.5","3","1","300","5","476","7.26"
"3","3","1.5","3","1","300","5","482","7.86"
"2","3","1.5","3","1","300","5","452","7.746666666666667"
"4","3","1.5","3","1","300","5","477","7.36"
"1","3","1.5","3","1","300","5","467","8.18"
"3","3","1.5","3","1","300","5","483","7.84"
"2","3","1.5","3","1","300","5","453","7.726666666666667"
"4","3","1.5","3","1","300","5","478","7.386666666666667"
"1","3","1.5","3","1","300","5","468","8.24"
"3","3","1.5","3","1","300","5","484","7.86"
"4","3","1.5","3","1","300","5","479","7.3933333333333335"
"2","3","1.5","3","1","300","5","454","7.693333333333333"
"1","3","1.5","3","1","300","5","469","8.22"
"3","3","1.5","3","1","300","5","485","7.886666666666667"
"4","3","1.5","3","1","300","5","480","7.333333333333333"
"2","3","1.5","3","1","300","5","455","7.706666666666667"
"1","3","1.5","3","1","300","5","470","8.26"
"4","3","1.5","3","1","300","5","481","7.38"
"2","3","1.5","3","1","300","5","456","7.633333333333334"
"1","3","1.5","3","1","300","5","471","8.36"
"4","3","1.5","3","1","300","5","482","7.473333333333334"
"2","3","1.5","3","1","300","5","457","7.593333333333334"
"1","3","1.5","3","1","300","5","472","8.293333333333333"
"4","3","1.5","3","1","300","5","483","7.486666666666666"
"2","3","1.5","3","1","300","5","458","7.573333333333333"
"1","3","1.5","3","1","300","5","473","8.273333333333333"
"4","3","1.5","3","1","300","5","484","7.46"
"3","3","1.5","3","1","300","5","486","7.826666666666667"
"2","3","1.5","3","1","300","5","459","7.586666666666667"
"1","3","1.5","3","1","300","5","474","8.213333333333333"
"4","3","1.5","3","1","300","5","485","7.44"
"2","3","1.5","3","1","300","5","460","7.6"
"3","3","1.5","3","1","300","5","487","7.88"
"1","3","1.5","3","1","300","5","475","8.166666666666666"
"4","3","1.5","3","1","300","5","486","7.3933333333333335"
"2","3","1.5","3","1","300","5","461","7.56"
"3","3","1.5","3","1","300","5","488","7.9"
"1","3","1.5","3","1","300","5","476","8.14"
"4","3","1.5","3","1","300","5","487","7.34"
"2","3","1.5","3","1","300","5","462","7.513333333333334"
"3","3","1.5","3","1","300","5","489","7.866666666666666"
"1","3","1.5","3","1","300","5","477","8.106666666666667"
"4","3","1.5","3","1","300","5","488","7.373333333333333"
"2","3","1.5","3","1","300","5","463","7.546666666666667"
"3","3","1.5","3","1","300","5","490","7.793333333333333"
"1","3","1.5","3","1","300","5","478","8.106666666666667"
"4","3","1.5","3","1","300","5","489","7.406666666666666"
"2","3","1.5","3","1","300","5","464","7.566666666666666"
"3","3","1.5","3","1","300","5","491","7.833333333333333"
"1","3","1.5","3","1","300","5","479","7.946666666666666"
"3","3","1.5","3","1","300","5","492","7.84"
"1","3","1.5","3","1","300","5","480","7.993333333333333"
"4","3","1.5","3","1","300","5","490","7.386666666666667"
"3","3","1.5","3","1","300","5","493","7.873333333333333"
"1","3","1.5","3","1","300","5","481","7.933333333333334"
"4","3","1.5","3","1","300","5","491","7.373333333333333"
"3","3","1.5","3","1","300","5","494","7.966666666666667"
"1","3","1.5","3","1","300","5","482","7.96"
"4","3","1.5","3","1","300","5","492","7.3933333333333335"
"3","3","1.5","3","1","300","5","495","8"
"1","3","1.5","3","1","300","5","483","7.94"
"4","3","1.5","3","1","300","5","493","7.36"
"2","3","1.5","3","1","300","5","465","7.566666666666666"
"3","3","1.5","3","1","300","5","496","8.066666666666666"
"4","3","1.5","3","1","300","5","494","7.38"
"2","3","1.5","3","1","300","5","466","7.533333333333333"
"4","3","1.5","3","1","300","5","495","7.346666666666667"
"3","3","1.5","3","1","300","5","497","8.093333333333334"
"2","3","1.5","3","1","300","5","467","7.66"
"4","3","1.5","3","1","300","5","496","7.426666666666667"
"3","3","1.5","3","1","300","5","498","8.026666666666667"
"2","3","1.5","3","1","300","5","468","7.693333333333333"
"1","3","1.5","3","1","300","5","484","7.96"
"4","3","1.5","3","1","300","5","497","7.486666666666666"
"3","3","1.5","3","1","300","5","499","8.026666666666667"
"2","3","1.5","3","1","300","5","469","7.72"
"4","3","1.5","3","1","300","5","498","7.453333333333333"
"3","3","1.5","3","1","300","5","500","8.046666666666667"
"2","3","1.5","3","1","300","5","470","7.746666666666667"
"4","3","1.5","3","1","300","5","499","7.44"
"2","3","1.5","3","1","300","5","471","7.626666666666667"
"5","3","1.5","3","1","300","5","0","0"
"4","3","1.5","3","1","300","5","500","7.48"
"2","3","1.5","3","1","300","5","472","7.6866666666666665"
"6","3","1.5","3","1","300","5","0","0"
"5","3","1.5","3","1","300","5","1","1.6333333333333333"
"1","3","1.5","3","1","300","5","485","8"
"2","3","1.5","3","1","300","5","473","7.8133333333333335"
"6","3","1.5","3","1","300","5","1","1.6266666666666667"
"1","3","1.5","3","1","300","5","486","7.986666666666666"
"6","3","1.5","3","1","300","5","2","1.6533333333333333"
"2","3","1.5","3","1","300","5","474","7.706666666666667"
"6","3","1.5","3","1","300","5","3","1.8333333333333333"
"1","3","1.5","3","1","300","5","487","8.053333333333333"
"2","3","1.5","3","1","300","5","475","7.633333333333334"
"6","3","1.5","3","1","300","5","4","1.8933333333333333"
"1","3","1.5","3","1","300","5","488","8.04"
"5","3","1.5","3","1","300","5","2","1.68"
"2","3","1.5","3","1","300","5","476","7.72"
"5","3","1.5","3","1","300","5","3","1.6666666666666667"
"6","3","1.5","3","1","300","5","5","1.8533333333333333"
"1","3","1.5","3","1","300","5","489","8.04"
"2","3","1.5","3","1","300","5","477","7.6"
"5","3","1.5","3","1","300","5","4","1.72"
"6","3","1.5","3","1","300","5","6","1.7733333333333334"
"2","3","1.5","3","1","300","5","478","7.593333333333334"
"1","3","1.5","3","1","300","5","490","8.14"
"5","3","1.5","3","1","300","5","5","1.8"
"2","3","1.5","3","1","300","5","479","7.633333333333334"
"1","3","1.5","3","1","300","5","491","8.213333333333333"
"5","3","1.5","3","1","300","5","6","1.9333333333333333"
"2","3","1.5","3","1","300","5","480","7.633333333333334"
"1","3","1.5","3","1","300","5","492","8.173333333333334"
"5","3","1.5","3","1","300","5","7","2.1266666666666665"
"1","3","1.5","3","1","300","5","493","8.193333333333333"
"5","3","1.5","3","1","300","5","8","2.2066666666666666"
"6","3","1.5","3","1","300","5","7","1.8133333333333332"
"1","3","1.5","3","1","300","5","494","8.26"
"5","3","1.5","3","1","300","5","9","2.1"
"6","3","1.5","3","1","300","5","8","1.96"
"5","3","1.5","3","1","300","5","10","2.0866666666666664"
"1","3","1.5","3","1","300","5","495","8.266666666666667"
"6","3","1.5","3","1","300","5","9","1.9533333333333334"
"5","3","1.5","3","1","300","5","11","2.066666666666667"
"6","3","1.5","3","1","300","5","10","1.9933333333333334"
"1","3","1.5","3","1","300","5","496","8.266666666666667"
"2","3","1.5","3","1","300","5","481","7.6066666666666665"
"5","3","1.5","3","1","300","5","12","1.9933333333333334"
"6","3","1.5","3","1","300","5","11","2.1"
"1","3","1.5","3","1","300","5","497","8.253333333333334"
"5","3","1.5","3","1","300","5","13","2.06"
"2","3","1.5","3","1","300","5","482","7.586666666666667"
"6","3","1.5","3","1","300","5","12","2.1733333333333333"
"1","3","1.5","3","1","300","5","498","8.246666666666666"
"5","3","1.5","3","1","300","5","14","2.1466666666666665"
"6","3","1.5","3","1","300","5","13","2.2733333333333334"
"2","3","1.5","3","1","300","5","483","7.58"
"1","3","1.5","3","1","300","5","499","8.16"
"5","3","1.5","3","1","300","5","15","2.1466666666666665"
"6","3","1.5","3","1","300","5","14","2.3"
"2","3","1.5","3","1","300","5","484","7.526666666666666"
"5","3","1.5","3","1","300","5","16","2.12"
"6","3","1.5","3","1","300","5","15","2.3933333333333335"
"2","3","1.5","3","1","300","5","485","7.506666666666667"
"5","3","1.5","3","1","300","5","17","2.0866666666666664"
"6","3","1.5","3","1","300","5","16","2.42"
"2","3","1.5","3","1","300","5","486","7.48"
"5","3","1.5","3","1","300","5","18","2.1533333333333333"
"6","3","1.5","3","1","300","5","17","2.4266666666666667"
"1","3","1.5","3","1","300","5","500","8.213333333333333"
"5","3","1.5","3","1","300","5","19","2.2"
"2","3","1.5","3","1","300","5","487","7.513333333333334"
"6","3","1.5","3","1","300","5","18","2.2666666666666666"
"5","3","1.5","3","1","300","5","20","2.1866666666666665"
"7","3","1.5","3","1","300","5","0","0"
"2","3","1.5","3","1","300","5","488","7.54"
"6","3","1.5","3","1","300","5","19","2.2266666666666666"
"5","3","1.5","3","1","300","5","21","2.3533333333333335"
"7","3","1.5","3","1","300","5","1","1.68"
"6","3","1.5","3","1","300","5","20","2.3333333333333335"
"2","3","1.5","3","1","300","5","489","7.573333333333333"
"7","3","1.5","3","1","300","5","2","1.7866666666666666"
"6","3","1.5","3","1","300","5","21","2.46"
"2","3","1.5","3","1","300","5","490","7.546666666666667"
"7","3","1.5","3","1","300","5","3","1.74"
"6","3","1.5","3","1","300","5","22","2.513333333333333"
"2","3","1.5","3","1","300","5","491","7.56"
"6","3","1.5","3","1","300","5","23","2.453333333333333"
"7","3","1.5","3","1","300","5","4","1.7866666666666666"
"5","3","1.5","3","1","300","5","22","2.473333333333333"
"2","3","1.5","3","1","300","5","492","7.48"
"6","3","1.5","3","1","300","5","24","2.3133333333333335"
"7","3","1.5","3","1","300","5","5","1.8133333333333332"
"5","3","1.5","3","1","300","5","23","2.6866666666666665"
"2","3","1.5","3","1","300","5","493","7.546666666666667"
"6","3","1.5","3","1","300","5","25","2.2066666666666666"
"7","3","1.5","3","1","300","5","6","1.7733333333333334"
"5","3","1.5","3","1","300","5","24","2.6466666666666665"
"2","3","1.5","3","1","300","5","494","7.513333333333334"
"6","3","1.5","3","1","300","5","26","2.32"
"7","3","1.5","3","1","300","5","7","1.8333333333333333"
"5","3","1.5","3","1","300","5","25","2.6733333333333333"
"2","3","1.5","3","1","300","5","495","7.513333333333334"
"7","3","1.5","3","1","300","5","8","1.86"
"5","3","1.5","3","1","300","5","26","2.6"
"7","3","1.5","3","1","300","5","9","1.8933333333333333"
"2","3","1.5","3","1","300","5","496","7.473333333333334"
"5","3","1.5","3","1","300","5","27","2.6266666666666665"
"7","3","1.5","3","1","300","5","10","1.9533333333333334"
"2","3","1.5","3","1","300","5","497","7.553333333333334"
"5","3","1.5","3","1","300","5","28","2.493333333333333"
"7","3","1.5","3","1","300","5","11","1.9133333333333333"
"6","3","1.5","3","1","300","5","27","2.3266666666666667"
"5","3","1.5","3","1","300","5","29","2.54"
"7","3","1.5","3","1","300","5","12","1.92"
"6","3","1.5","3","1","300","5","28","2.3133333333333335"
"5","3","1.5","3","1","300","5","30","2.52"
"2","3","1.5","3","1","300","5","498","7.52"
"7","3","1.5","3","1","300","5","13","1.9066666666666667"
"6","3","1.5","3","1","300","5","29","2.32"
"5","3","1.5","3","1","300","5","31","2.7066666666666666"
"2","3","1.5","3","1","300","5","499","7.42"
"7","3","1.5","3","1","300","5","14","2.1333333333333333"
"6","3","1.5","3","1","300","5","30","2.4133333333333336"
"5","3","1.5","3","1","300","5","32","2.6866666666666665"
"2","3","1.5","3","1","300","5","500","7.44"
"7","3","1.5","3","1","300","5","15","2.3"
"6","3","1.5","3","1","300","5","31","2.26"
"8","3","1.5","3","1","300","5","0","0"
"5","3","1.5","3","1","300","5","33","2.6533333333333333"
"7","3","1.5","3","1","300","5","16","2.4066666666666667"
"6","3","1.5","3","1","300","5","32","2.2266666666666666"
"8","3","1.5","3","1","300","5","1","1.72"
"5","3","1.5","3","1","300","5","34","2.6533333333333333"
"7","3","1.5","3","1","300","5","17","2.2733333333333334"
"6","3","1.5","3","1","300","5","33","2.3066666666666666"
"8","3","1.5","3","1","300","5","2","1.6933333333333334"
"5","3","1.5","3","1","300","5","35","2.78"
"7","3","1.5","3","1","300","5","18","2.1533333333333333"
"6","3","1.5","3","1","300","5","34","2.4066666666666667"
"8","3","1.5","3","1","300","5","3","1.6866666666666668"
"5","3","1.5","3","1","300","5","36","2.7466666666666666"
"6","3","1.5","3","1","300","5","35","2.473333333333333"
"8","3","1.5","3","1","300","5","4","1.7533333333333334"
"5","3","1.5","3","1","300","5","37","2.64"
"6","3","1.5","3","1","300","5","36","2.4466666666666668"
"8","3","1.5","3","1","300","5","5","1.9"
"5","3","1.5","3","1","300","5","38","2.5533333333333332"
"6","3","1.5","3","1","300","5","37","2.46"
"8","3","1.5","3","1","300","5","6","2.0533333333333332"
"5","3","1.5","3","1","300","5","39","2.6866666666666665"
